scenathon_id,pathway,country_id,country,tradeajustment,iteration,submission_id,year,gdp,population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,lnppmatureforest,lnppmatureotherland,patarget,agroecosh,protectedareasforest,protectedareasothernat,protectedareasother,oecmareas,calcbioscore,histcropland,histharvarea,histpasture,histurban,histforest,histotherland,calccropland,calcpasture,calcforest,calcnewforest,calcotherland,newotherland,calcurban,totalland,forestchange,newforestchange,netforestchange,histcropallco2e,histcropco2,histcropn2o,histcropch4,calccropallco2e,calccropn2o,calccropch4_ch4,calccropch4,calccropco2,histliveallco2e,histliven2o,histlivech4,calcliveallco2e,calclivech4_ch4,calclivech4,calcliven2o,calcallagrico2e,calcdeforco2,calcotherlucco2,calcsequestco2,calcsequestco3,calcalllandco2e,ghgbiofuels,histwfblue,calcwfblue,calcsequestaband,calcsequestaffor,calcfarmlabourfte,calcn_org,calcn_synth,histn_org,histn_synth,totalp,histp,lnppnewforest,lnppnewotherland,kcal_pou,pathway_id
16,NationalCommitments,21,R_OEU,No,4,504,2045,17133.69811,316.866684,0,2832.245413,2816.837031,126.808437,91.08335061,2075.751064,57857.738,2856.105475,1,0.50000184,43792.066,3455.693,31213.873,1.858,93.26510072,0,0,0,0,0,0,85581.20446,33053.77672,85663.9,4000,32757.18109,24855.08871,10722.69502,276633.846,0,0,0,0,0,0,0,133.5676597,69.43038761,0.165463825,4.500616053,59.63665607,0,0,0,140.4365941,4.455740765,121.1961488,19.24044531,270.4187833,0,0.734132108,-75.85063478,,-75.11650267,-3.585470539,0,16793.08249,-55.55550557,-20.29512921,2240.840909,3603.046927,5705.101498,0,0,1260.274387,0,3200,19884.07097,3001.770914,2
16,NationalCommitments,21,R_OEU,No,4,504,2050,18482.30659,311.179505,0,2785.406154,2770.366716,124.7872737,89.53994657,2073.84622,57857.738,2856.105475,1,0.500001858,43792.066,3455.693,31213.873,1.858,93.27624063,0,0,0,0,0,0,83911.69555,30656.82257,85663.9,4000,32757.18109,28921.55177,10722.69502,276633.846,0,0,0,81.51928374,0,76.2036639,5.31561984,129.5083319,67.26802654,0.158636795,4.314920813,57.92538455,195.6260616,28.8025374,166.8235242,129.1575842,4.097555379,111.4535063,17.70407784,255.0804455,0,0,-86.16680895,,-86.16680895,-3.585470539,0,17047.39191,-65.87167973,-20.29512921,2178.849808,3506.964096,5525.893744,0,0,1228.033485,0,3200,23137.24142,2924.9728,2
16,NationalCommitments,40,R_SSA,No,4,518,2000,706.3663858,496.943605,2106.999249,2106.999249,2102.699556,44.48567523,51.69699645,2086.282322,337812.55,171976.107,0.17,0.438841583,120670.201,80865.567,98904.023,170.801,67.40029417,162971.7957,124738.382,577035.5606,0,497966.918,480775.7257,162971.7957,555585.4298,497966.918,0,500730.4122,0,1495.444378,1718750,0,0,0,49.92767508,14.9992465,15.1853793,19.74304928,57.45153728,20.52124342,0.727230647,19.7806736,17.14962026,282.6496477,93.4650171,189.1846306,228.118096,5.548861511,150.9290331,77.18906288,285.5696333,0,0,0,,0,0,10496.3514,8530.07601,0,0,28006.83236,713.8307437,1486.851711,624.3242196,908.683,315.3449613,473.099,8000,393572.7469,2130.619577,2
16,NationalCommitments,40,R_SSA,No,4,518,2005,913.9291389,565.199764,2191.269259,2191.269259,2190.928466,48.58217285,55.00647571,2093.162045,337812.55,171976.107,0.17,0.439748049,120670.201,80865.567,98904.023,170.801,67.40029417,172392.4417,144590.387,582878.5907,0,485742.029,477736.9385,172392.4417,561541.5552,483322.2374,5000,494574.1931,0,1919.572649,1718750,-14644.68062,5000,-9644.68062,55.78337602,14.6874436,17.4595785,23.63635392,62.78700897,23.73463198,0.869268692,23.64410842,15.40826857,318.8823325,105.3021879,213.5801446,253.7388458,6.162757988,167.6270173,86.1118285,316.5197081,599.9370767,33.46002849,-23.32217494,,610.0749303,-6.15E-03,15734.63052,10275.08428,0,-23.32217494,30435.40994,754.1775738,1784.30908,718.895866,1020.17415,292.3062809,426.81965,8000,393572.7469,2219.7145,2
16,NationalCommitments,40,R_SSA,No,4,518,2010,1179.126953,645.03368,2287.373791,2287.373791,2293.297799,50.70866218,58.19121485,2089.811611,337812.55,171976.107,0.17,0.441971367,120670.201,80865.567,98904.023,170.801,67.40029417,183219.5278,158835.14,583662.6881,0,473517.14,478421.6441,183219.5278,561758.8884,469341.6607,10000,491965.9336,0,2463.989441,1718750,-13980.57663,5000,-8980.576632,68.39222376,16.7048421,21.8987223,29.78865936,72.45054764,27.3390678,1.094342895,29.76612674,15.34535309,377.0368626,124.6740495,252.3628131,296.6931411,7.176301588,195.1954032,101.4977379,369.1307731,598.0192232,5.009824676,-46.64434988,,556.384698,-1.29E-02,15850.07522,11449.73122,0,-46.64434988,30237.61908,812.5708459,2091.258348,884.5588363,1392.0485,318.3724501,561.46928,8000,393572.7469,2323.673523,2
16,NationalCommitments,40,R_SSA,No,4,518,2015,1458.170323,737.395305,2245.324189,2245.324189,2253.805459,49.7109019,57.55321049,2083.678094,338194.726,171693.63,0.17,0.446929276,125646.761,86948.678,104865.413,170.887,67.40029417,193178.0739,177354.041,584961.8198,0,461043.22,479660.5863,193178.0739,563015.4119,454963.2864,15000,489430.4176,0,3162.810206,1718750,-14378.37437,5000,-9378.374367,77.06691772,20.3263604,23.329761,33.41079632,84.36380828,32.44326439,1.227136329,33.37810814,18.54243575,439.2694562,144.9385119,294.3309443,345.5038604,8.37777983,227.8756114,117.628249,429.8532429,607.5134357,5.383860366,-69.96652482,,542.9307712,-1.44E-02,15913.01992,13348.99457,0,-69.96652482,34599.03228,912.0113152,2725.10881,999.7538041,1429.93118,444.8169669,736.24916,12000,391544.3341,2283.535454,2
16,NationalCommitments,40,R_SSA,No,4,518,2020,1545.633855,839.15447,2278.516061,2278.516061,2281.766466,52.07430886,58.3698345,2082.143322,339030.275,172791.256,0.17,0.448244606,128273.367,88161.416,117542.2,179.073,67.40029417,200340.6,204171.975,585243.458,0,448305.24,484953.702,200340.6,561958.4967,445505.5104,20000,486885.5669,0,4059.826,1718750,-9457.775985,5000,-4457.775985,89.8616307,18.0068037,32.164587,39.69024,98.05066935,43.07042567,1.457802689,39.65223315,15.32801054,506.3834909,167.0805045,339.3029864,388.813422,9.40373023,255.7814623,133.0319597,486.8477751,404.7087844,6.903718562,-93.28869976,,318.3238032,-1.63E-02,15913.01992,14939.66874,0,-93.28869976,37549.4233,984.4375706,4023.50448,1166.802079,2164.61939,634.6110736,1030.86693,16000,389508.4535,2312.362194,2
16,NationalCommitments,40,R_SSA,No,4,518,2025,2021.142844,947.603354,0,2322.387046,2314.979875,57.56894887,60.69613385,2088.473269,336197.4573,171712.2917,0.17,0.446428432,137302.7182,93005.68118,117542.2,179.073,67.48851507,0,0,0,0,0,0,203861.7355,548958.4967,441783.0231,26000,483845.2965,9436.215051,4865.23307,1718750,-3722.487295,6000,2277.512705,0,0,0,0,101.0506277,46.2931082,1.437978894,39.11302592,15.64449355,0,0,0,448.1151522,10.77573944,293.1001127,155.0150395,549.1477007,165.045269,6.19866871,-139.1763598,,32.06757795,-1.81E-02,0,16378.71455,-17.90105011,-121.2753097,39058.73617,1102.020168,4316.427771,0,0,709.1033776,0,20800,387076.2372,2344.929959,2
16,NationalCommitments,40,R_SSA,No,4,518,2030,2629.920201,1064.340536,0,2366.258031,2358.480154,63.32724965,63.34400461,2093.827525,328089.8754,170898.6939,0.17,0.44507808,146332.0694,97849.94636,117542.2,179.073,67.57424878,0,0,0,0,0,0,213707.5122,546708.4967,431129.1887,30500,481552.7672,9436.215051,5715.820156,1718750,-10653.83441,4500,-6153.834409,63.81969046,0,31.4314455,32.38824496,109.2914308,51.93878151,1.500853234,40.82320798,16.52944132,442.0725288,149.7297984,292.3427304,505.7505571,12.09172165,328.894829,176.8557281,615.0235429,468.0274249,6.546388474,-160.1663172,,314.4074961,-1.84E-02,0,18767.26587,-17.90105011,-142.2652671,40991.96149,1234.626083,4843.275776,0,0,792.201851,0,24400,385242.2137,2387.900068,2
16,NationalCommitments,40,R_SSA,No,4,518,2035,3397.824676,1186.675634,0,2410.129015,2402.032931,69.08904027,65.99424947,2094.94642,318871.0169,170086.2057,0.17,0.443643321,146332.0694,97849.94636,117542.2,179.073,67.65680752,0,0,0,0,0,0,225072.9742,544458.4967,419015.0721,35000,479263.3643,9436.215051,6503.877613,1718750,-12114.11662,4500,-7614.116616,0,0,0,0,117.8286576,57.93386736,1.556757733,42.34381033,17.55097986,0,0,0,561.1973355,13.33851593,362.8076332,198.3897022,679.007548,533.0346004,6.065140575,-181.1562747,,357.9434663,-1.84E-02,0,21368.38726,-17.90105011,-163.2552246,43089.94111,1376.492045,5403.675161,0,0,881.1799682,0,28000,383410.6914,2430.924026,2
16,NationalCommitments,40,R_SSA,No,4,518,2040,4345.623064,1312.452464,0,2454,2445.638698,74.85436326,68.64688644,2090.967851,309686.3435,169274.7849,0.17,0.442180197,146332.0694,97849.94636,117542.2,179.073,67.73565943,0,0,0,0,0,0,236450.662,542208.4967,406945.8768,39500,476976.9691,9436.215051,7231.780213,1718750,-12069.19523,4500,-7569.195231,0,0,0,0,125.749389,63.6608592,1.59981296,43.51491251,18.57361726,0,0,0,612.1506936,14.46033738,393.3211769,218.8295167,737.8816376,531.3316411,5.602169687,-202.1462321,,334.7875787,-1.84E-02,0,24080.68822,-17.90105011,-184.245182,45065.91787,1499.579627,5935.462289,0,0,951.5876711,0,31600,381581.5753,2474.002296,2
16,NationalCommitments,40,R_SSA,No,4,518,2045,5478.505916,1439.452895,0,2454,2445.911357,74.87225075,68.65930584,2086.317112,303772.3956,168464.2517,0.17,0.442287164,146332.0694,97849.94636,117542.2,179.073,67.81664004,0,0,0,0,0,0,243577.9485,539958.4967,399174.6051,44000,474693.0752,9436.215051,7909.659364,1718750,-7771.271706,4500,-3271.271706,0,0,0,0,133.1912491,68.45023532,1.673779014,45.52678919,19.21422455,0,0,0,653.9680195,15.44082662,419.9904842,233.9775353,787.1408236,341.1206493,5.217173329,-223.1361896,,123.2016331,-1.84E-02,0,26773.79935,-17.90105011,-205.2351395,46658.28557,1609.368268,6366.894427,0,0,1021.597267,0,35200,379754.4602,2473.728302,2
16,NationalCommitments,40,R_SSA,No,4,518,2050,6786.102899,1565.800417,0,2454,2446.185707,74.89028871,68.67177987,2084.393066,300655.6525,167388.4139,0.17,0.442377397,146332.0694,97849.94636,117542.2,179.073,67.89529587,0,0,0,0,0,0,247075.7776,536958.4967,395079.0233,50000,471661.6145,9436.215051,8538.872779,1718750,-4095.581822,6000,1904.418178,87.2775061,0,47.1662373,40.1112688,139.209828,72.87778958,1.720714179,46.80342566,19.52861276,551.2295069,189.8034957,361.4260112,690.5162385,16.29496483,443.2230433,247.2931953,829.7076215,178.4756657,4.84262636,-251.1227995,,-67.80450746,-1.84E-02,0,29196.18433,-17.90105011,-233.2217494,47456.06646,1709.760126,6759.547125,0,0,1085.829587,0,40000,377329.2916,2473.457721,2
16,NationalCommitments,14,RUS,No,4,501,2000,780.432,146.844839,2792.582457,2792.582457,2754.793477,81.65090736,76.58545423,1877.610768,915821.4,288249.272,,0.189125275,104416.898,38313.052,32449.072,0,88.18203807,126238,50180.092,90924,0,809268.5,611703.5,126238,90111.37609,809268.5,0,610374.4083,0,2141.715662,1638134,0,0,0,68.01987792,42.3644455,22.1901225,3.46530992,64.70982375,19.97185362,0.048575019,1.321240504,43.41672962,82.89347012,10.3434786,72.54999152,82.06402086,2.667493008,72.55580981,9.508211054,146.7728397,0,0,0,,0,-1.00E-03,0,11445.74282,0,0,388.58359,1376.54036,811.8749606,1343.177378,960,130.2639138,280,0,1101.617355,2847.907531,2
16,NationalCommitments,14,RUS,No,4,501,2005,1051.04,143.80005,3027.098937,3027.098937,2988.882264,94.66004625,84.48342463,1886.610027,915821.4,288249.272,,0.187654046,104416.898,38313.052,32449.072,0,88.18203807,123581,51646.488,92099,0,812202.05,610256.95,123581,91374.68504,809268.5,0,610139.7456,1326.644568,2443.424826,1638134,0,0,0,57.5760027,32.6045284,21.2179695,3.7535048,52.26881893,19.3359289,3.95E-02,1.07473817,31.85815186,69.12294776,8.9704524,60.15249536,68.70585699,2.226992979,60.57420904,8.131647949,120.928302,0,-4.055120424,-2.323942089,,-6.379062513,-4.64E-02,0,8503.606778,-2.323942089,0,333.3037525,1120.975704,926.3555719,1147.238055,863.24,142.6540081,346.84,0,1101.617355,3091.633088,2
16,NationalCommitments,14,RUS,No,4,501,2010,1250.66,143.242599,3080.962685,3080.962685,3039.916319,95.61419524,95.22168871,1873.81387,915821.4,288249.272,,0.188067156,104416.898,38313.052,32449.072,0,88.18203807,123442,43958.758,92052,0,815135.6,607057.4,123442,91502.80463,809268.5,0,609756.0371,1377.021694,2787.636559,1638134,0,0,0,56.09846198,29.066101,22.0904229,4.94193808,44.85328996,17.15640526,5.75E-02,1.562889323,26.13399537,64.48983548,8.7617166,55.72811888,63.50272266,2.04823944,55.71211277,7.790609884,108.0475609,0,3.29046813,-2.412189934,,0.878278196,-0.308451672,9227.000587,9393.295685,-2.412189934,0,303.865455,1022.036925,934.3251993,1136.704436,1192.68,142.7762561,436.98,0,1101.617355,3146.013651,2
16,NationalCommitments,14,RUS,No,4,501,2015,1363.48,144.668389,3069.064739,3069.064739,3022.302002,90.7998226,96.05781948,1850.594754,913150.203,289598.129,,0.186458211,109606.96,39662.546,34249.295,0,88.18203807,123442,57309.5,92052,0,814930.46,607262.54,123442,91630.90652,809022.5876,0,609481.1459,1377.021694,3180.338311,1638134,-245.9124249,0,-245.9124249,56.62751192,27.8448871,24.5797461,4.20287872,44.69126763,20.36661989,5.68E-02,1.544448784,22.78019896,62.00080866,8.7265269,53.27428176,60.91280058,1.956737365,53.22325634,7.689544242,105.2956165,7.373950249,3.233191404,-2.412189934,,8.194951719,-0.308451672,9227.000587,8174.273957,-2.412189934,0,315.9756098,946.0556049,1192.513686,1156.390757,1263.42,184.1677017,467.89,0,1101.617355,3125.901713,2
16,NationalCommitments,14,RUS,No,4,501,2020,1422.62,145.617328,3032.43829,3032.43829,2988.611393,91.00030509,100.9741903,1844.882266,904364.309,295184.731,,0.185443201,110595.127,41957.856,35218.681,0,88.18203807,123442,62386.893,92052,0,815311.6,606881.4,123442,91552.08547,809022.5876,0,609097.4239,1391.542074,3628.361,1638134,1.16E-10,0,1.16E-10,64.9985335,28.4621075,30.9458604,5.5905656,49.34340956,24.84798884,5.61E-02,1.52700743,22.96841328,58.6804121,8.4101745,50.2702376,58.38403009,1.871978316,50.9178102,7.46621989,107.418988,0,4.483650513,-2.350423572,,2.133226941,-0.308451672,9227.000587,6806.451165,-2.350423572,0,289.1232473,935.5268046,1779.380327,1159.290551,1916.418,259.6866668,686.451,0,1113.233659,3091.623514,2
16,NationalCommitments,14,RUS,No,4,501,2025,1548.771784,144.271182,0,3032.43829,2988.230504,90.99847953,100.9586167,1853.388137,904364.309,294104.1402,,0.185409075,108230.4725,37133.38117,35218.681,0,99.61300229,0,0,0,0,0,0,124912.4198,90297.82892,809022.5876,0,608254.1324,2018.670348,3628.361,1638134,0,0,0,0,0,0,0,49.82105724,25.13298246,3.86E-02,1.048827556,23.63924723,0,0,0,57.6309534,1.847571591,50.25394727,7.377006129,107.143559,0,10.68186059,-1.794015188,,8.8878454,-0.308451672,0,7141.739693,-1.794015188,0,292.2736278,966.6815184,1757.60942,0,0,253.0099402,0,0,1614.936278,3089.339628,2
16,NationalCommitments,14,RUS,No,4,501,2030,1624.02026,143.648548,0,3032.43829,2988.232931,90.99868455,100.9588238,1861.073628,904364.309,292799.694,,0.234067738,105865.818,32308.90633,35218.681,0,100,0,0,0,0,0,0,127975.4412,89567.39052,809022.5876,0,605556.3301,2383.889547,3628.361,1638134,0,0,0,26.16289328,0,23.9117424,2.25115088,52.19762544,26.33616326,3.03E-02,0.824805302,25.03665688,74.15249598,10.0713795,64.08111648,57.21514699,1.834114813,49.88792292,7.327224077,109.1043208,0,25.54861107,-1.560593356,,23.98801771,-0.308451672,0,7384.558022,-1.560593356,0,297.5948686,1027.487841,1811.542908,0,0,258.2726688,0,0,1907.111637,3087.458774,2
16,NationalCommitments,14,RUS,No,4,501,2035,1680.366236,143.315293,0,3032.43829,2988.232281,90.99866891,100.9587995,1862.622464,904364.309,291401.6811,,0.35,103501.1635,27484.4315,35218.681,0,100,0,0,0,0,0,0,131187.8651,88925.16866,809022.5876,0,602665.0172,2705.000476,3628.361,1638134,1.16E-10,0,1.16E-10,0,0,0,0,54.74381496,27.55520114,2.52E-02,0.686387026,26.5022268,0,0,0,56.84859175,1.822250521,49.56521418,7.283377564,111.283955,0,27.01171801,-2.123097603,,24.88862041,-0.308451672,0,7562.313412,-2.123097603,0,303.7621286,1091.147445,1863.060387,0,0,263.6575124,0,0,2164.000381,3085.581175,2
16,NationalCommitments,14,RUS,No,4,501,2040,1739.295844,143.261976,0,3032.43829,2988.22861,90.99843609,100.9585478,1854.822852,904364.309,289911.8084,,0.466666667,101136.509,22659.95667,35218.681,0,100,0,0,0,0,0,0,134547.5409,88368.40468,809022.5876,0,599583.7234,2983.382465,3628.361,1638134,0,0,0,0,0,0,0,57.41274799,28.78441021,2.18E-02,0.593361906,28.03497587,0,0,0,56.52861465,1.811889148,49.28338482,7.245229826,113.632911,0,28.45115648,-2.610751672,,25.8404048,-0.308451672,0,7713.649062,-2.610751672,0,310.657058,1157.640065,1911.246904,0,0,268.9256589,0,0,2386.705972,3083.706859,2
16,NationalCommitments,14,RUS,No,4,501,2045,1806.394464,143.375136,0,3032.43829,2988.221996,90.99799106,100.958074,1844.692904,904364.309,288357.213,,0.583333333,98771.8545,17835.48183,35218.681,0,100,0,0,0,0,0,0,138031.6957,87830.39611,809022.5876,0,596368.5729,3252.386753,3628.361,1638134,1.16E-10,0,1.16E-10,0,0,0,0,60.16107241,30.00960406,1.94E-02,0.526953661,29.62451469,0,0,0,56.21186646,1.801636228,49.0045054,7.207361067,116.0644872,0,29.57428832,-3.081978406,,26.49230991,-0.308451672,0,7850.491501,-3.081978406,0,318.0427964,1226.551532,1954.793837,0,0,273.8281732,0,0,2601.909403,3081.835881,2
16,NationalCommitments,14,RUS,No,4,501,2050,1879.958264,143.559369,0,3032.43829,2988.191226,90.9956952,100.9557399,1839.198232,904364.309,286759.9613,,0.7,96407.2,13011.007,35218.681,0,100,0,0,0,0,0,0,141621.8169,87256.89458,809022.5876,0,593065.2024,3539.137518,3628.361,1638134,0,0,0,27.72480276,0,25.1573322,2.56747056,62.95910077,31.21931775,1.76E-02,0.477385562,31.26239746,75.00158542,10.2482835,64.75330192,55.86310324,1.790357291,48.69771832,7.165384925,118.5137523,0,30.44024456,-3.584292429,,26.85595213,-0.308451672,0,7976.958624,-3.584292429,0,325.7371955,1297.540031,1992.672777,0,0,278.1831798,0,0,2831.310014,3079.945578,2
16,NationalCommitments,15,RWA,No,4,502,2000,2.736766814,8.109989,1677.680767,1677.680767,1655.236861,16.1115261,39.36201569,1928.868246,193.721,116.088,0.17,0.205215054,125.932,73.546,35.021,0,50.59009194,1306,1554.737,520,0,287,354,1322.09207,528.4314811,287,0,313.3843789,0,0,2450.90793,0,0,0,0.12812018,0.0314566,0.0884247,0.00823888,0.134664945,9.46E-02,3.03E-04,8.24E-03,3.18E-02,1.31025492,0.4383834,0.87187152,1.230765341,3.04E-02,0.825781574,0.404983767,1.365430286,0,0,0,,0,0,0,48.93346938,0,0,618.2747563,4.150245765,0.991493692,4.294500094,0.1,9.03E-02,0.1,0,39.39250267,1752.016399,2
16,NationalCommitments,15,RWA,No,4,502,2005,4.036540588,9.026299,1854.04057,1854.04057,1822.881304,20.02307569,44.66176444,1936.364628,193.721,116.088,0.17,0.206710378,125.932,73.546,35.021,0,50.59009194,1431,1650.454,450,0,276,310,1449.697885,452.0150694,275.7706882,0,235.2160811,38.20820586,0,2450.90793,-11.22931176,0,-11.22931176,0.19140422,0.0315215,0.133224,0.02665872,0.234345583,0.175751503,9.80E-04,2.67E-02,3.19E-02,1.98608104,0.683046,1.30303504,1.793096687,4.37E-02,1.189225304,0.603871383,2.02744227,0.668945438,1.584805595,-0.119795527,,2.133955507,0,0,99.88088372,-0.119795527,0,645.4743851,7.878868495,7.390821407,8.141160951,1.214,0.871867119,1.087,0,39.39250267,1926.437024,2
16,NationalCommitments,15,RWA,No,4,502,2010,6.015911096,10.309031,1903.506262,1903.506262,1869.409867,25.73281367,54.39350794,1942.720363,193.721,116.088,0.17,0.207534706,125.932,73.546,35.021,0,50.59009194,1492,1636.089,430,0,265,280,1492,429.9502244,268.1424381,0,211.5746392,49.24062833,0,2450.90793,-7.628250161,0,-7.628250161,0.22779116,0.0258413,0.1769313,0.02501856,0.257317216,0.207495306,9.19E-04,2.50E-02,2.48E-02,2.79992326,0.9805887,1.81933456,2.485293968,5.98E-02,1.627866626,0.857427342,2.742611184,0.45442528,0.474390228,-0.154385867,,0.774429641,0,25.8,105.3126354,-0.154385867,0,623.7270957,12.41716452,6.509973238,13.32019746,0.094,2.984453973,4.20052,0,39.39250267,1962.254702,2
16,NationalCommitments,15,RWA,No,4,502,2015,8.53942491,11.642959,1940.894642,1940.894642,1918.843036,22.63326948,54.28794254,1959.496693,192.496,115.518,0.17,0.21247251,127.851,73.117,36.689,0,50.59009194,1597,2148.823,410,0,270,190,1597,409.1260812,268.1424381,0,116.9867108,59.65269994,0,2450.90793,-5.68E-14,0,-5.68E-14,0.40524716,0.0511117,0.2961777,0.05795776,0.493060911,0.386296246,2.13E-03,5.79E-02,0.048826967,2.96583298,1.0884237,1.87740928,2.638194284,6.18E-02,1.679937802,0.958256482,3.131255195,0,1.580760229,-0.1870312,,1.393729029,0,25.8,181.5201438,-0.1870312,0,860.4613985,22.37273159,24.90613159,24.88844076,9.36583,7.312302889,7.31404,0,47.72215995,2011.723975,2
16,NationalCommitments,15,RWA,No,4,502,2020,10.80727994,13.146362,1978.712961,1978.712961,1941.975982,20.92213182,50.29015606,1976.026587,203.71,114.03,0.17,0.218201503,128.98,72.448,36.223,0,50.59009194,1560.6,2092.073,398,0,276,232.4,1560.6,402.8031272,268.1424381,0,116.9867108,102.3756539,0,2450.90793,0,0,0,0.49781384,0.128349,0.3123666,0.05709824,0.636398388,0.459285038,2.10E-03,5.70E-02,0.120064793,2.99889714,1.0646181,1.93427904,2.830342843,6.78E-02,1.844634619,0.985708224,3.46674123,0,0,-0.206855779,,-0.206855779,0,25.8,183.5222263,-0.206855779,0,738.6484864,18.65373992,36.80920616,21.52017436,10.62885,13.64906207,15.16473,0,81.90052315,2040.028616,2
16,NationalCommitments,15,RWA,No,4,502,2025,12.51161797,14.737248,0,2445.859536,2415.31454,64.2992789,69.59462387,1992.136273,203.71,39.28323385,0.17,0.218803189,133.9054665,75.57014005,36.223,0,50.90521221,0,0,0,0,0,0,1472.159035,536.2650628,268.1424381,77.66666667,75.57014005,21.10458781,0,2450.90793,0,77.66666667,77.66666667,0,0,0,0,0.882540988,0.707911794,1.99E-03,5.40E-02,0.120593525,0,0,0,5.811027891,0.132107021,3.593310972,2.21771692,6.693568879,0,0.624544038,-0.487022043,,0.137521995,0,0,180.4458683,0,-0.487022043,704.1883267,23.18398679,61.68197309,0,0,14.51695827,0,62.13333333,16.88367025,2517.991162,2
16,NationalCommitments,15,RWA,No,4,502,2030,14.60706927,16.375704,0,2568.036333,2539.54852,75.67238186,74.67067311,2005.507566,203.71,40.90619971,0.17,0.218990502,138.8309331,78.69228011,36.223,0,51.21115147,0,0,0,0,0,0,1273.620983,465.1543807,268.1424381,155.3333333,78.69228011,209.9645143,0,2450.90793,0,77.66666667,77.66666667,0.36954692,0,0.3021018,0.06744512,0.871366705,0.717398715,1.62E-03,4.42E-02,0.109808436,3.09095492,1.1208834,1.97007152,6.648762241,0.150312172,4.088491076,2.560271165,7.520128946,0,0,-1.014702315,,-1.014702315,0,0,167.3226556,-4.07E-02,-0.974044085,665.7531962,24.0413198,59.49881885,0,0,15.54333018,0,124.2666667,167.9716115,2641.498107,2
16,NationalCommitments,15,RWA,No,4,502,2035,17.15084049,18.04022,0,2596.783814,2568.992078,78.36375819,75.88135729,2017.47964,203.71,42.52916558,0.17,0.234621134,143.7563996,81.81442016,36.223,0,51.49148953,0,0,0,0,0,0,1137.150918,367.9781031,268.1424381,233,81.81442016,362.8220511,0,2450.90793,0,77.66666667,77.66666667,0,0,0,0,0.855334167,0.722344736,1.11E-03,3.01E-02,0.102928322,0,0,0,6.788137335,0.153601906,4.177971856,2.610165479,7.643471501,0,0,-1.991213258,,-1.991213258,0,0,145.0295063,-0.53014713,-1.461066128,649.7888203,23.6827055,58.62527991,0,0,15.27875453,0,186.4,290.2576408,2739.944402,2
16,NationalCommitments,15,RWA,No,4,502,2040,20.31913346,19.724007,0,2625.531296,2598.464254,81.05716065,77.09447906,2028.278373,203.71,44.15213145,0.17,0.261990579,148.6818661,84.93656022,36.223,0,51.75588103,0,0,0,0,0,0,1041.025173,285.1233203,268.1424381,310.6666667,84.93656022,461.0137719,0,2450.90793,0,77.66666667,77.66666667,0,0,0,0,0.854680488,0.741426508,5.34E-04,1.45E-02,9.87E-02,0,0,0,6.788904405,0.153678526,4.180055918,2.608848487,7.643584893,0,0,-2.835430814,,-2.835430814,0,0,117.3907349,-0.887342643,-1.94808817,644.9300881,24.58034854,58.81593725,0,0,16.1620066,0,248.5333333,368.8110175,2806.357401,2
16,NationalCommitments,15,RWA,No,4,502,2045,24.31782286,21.391576,0,2654.278778,2627.960834,83.75229272,78.30967231,2038.189886,203.71,45.77509731,0.17,0.290172334,153.6073327,88.05870027,36.223,0,52.06048232,0,0,0,0,0,0,1112.268932,236.0955359,268.1424381,388.3333333,88.05870027,358.00899,0,2450.90793,0,77.66666667,77.66666667,0,0,0,0,0.928489956,0.806731908,5.72E-04,1.55E-02,0.106212174,0,0,0,7.210639259,0.164604895,4.477253139,2.73338612,8.139129215,0,1.750647986,-3.048829925,,-1.298181939,0,0,129.0133425,-0.613719712,-2.435110213,689.2139622,26.51614398,64.13014503,0,0,17.29875615,0,310.6666667,286.407192,2839.230803,2
16,NationalCommitments,15,RWA,No,4,502,2050,29.4457243,23.030046,0,2654.278778,2628.253663,83.7734522,78.33241336,2045.80193,203.71,47.39806318,0.17,0.318027345,158.5327992,91.18084032,36.223,0,52.35396995,0,0,0,0,0,0,1181.098438,190.2133455,268.1424381,466,91.18084032,254.2728677,0,2450.90793,0,77.66666667,77.66666667,0.57700352,0,0.4734912,0.10351232,0.993514015,0.863778736,5.99E-04,1.63E-02,0.113439298,3.82767106,1.4249781,2.40269296,7.435538031,0.171205177,4.656780822,2.778757208,8.429052046,0,1.722663009,-3.422019378,,-1.699356369,0,0,141.164742,-0.499887122,-2.922132256,732.9190524,28.32965629,68.66377136,0,0,18.4556086,0,372.8,203.4182941,2843.22315,2
16,NationalCommitments,28,SWE,No,4,515,2000,364.796,8.882792,2656.557684,2656.557684,2411.408542,89.20797802,77.64101869,2086.282322,19641.412,4078.228,0.315213272,0.37348669,3094.101,1557.782,1863.971,0,94.92863417,2602.2,1333.402,371.9,0,28163,9596.87,2602.2,360.1651771,28163,0,9451.895507,0,119.4710271,40696.73171,0,0,0,3.15165926,1.1259816,2.0208279,0.00484976,1.993170729,1.093484327,1.41E-04,3.85E-03,0.895839037,5.01419424,0.67704,4.33715424,4.426855147,0.141009443,3.835456854,0.591398292,6.402334015,0,0,0,,0,-1.77E-02,0,20.40809467,0,0,12.4230087,60.83540763,66.95692715,76.68552666,196.716,33.18383212,39.042,547.2,81.24279277,2634.899297,2
